ID,ECLO
ACCIDENT_39689,4.370665
ACCIDENT_39690,4.1412516
ACCIDENT_39691,3.9298353
ACCIDENT_39692,3.887376
ACCIDENT_39693,3.728878
ACCIDENT_39694,4.120113
ACCIDENT_39695,3.9499614
ACCIDENT_39696,4.752681
ACCIDENT_39697,4.1189294
ACCIDENT_39698,4.098175
ACCIDENT_39699,3.8762188
ACCIDENT_39700,4.0291047
ACCIDENT_39701,4.1371713
ACCIDENT_39702,4.018069
ACCIDENT_39703,4.313854
ACCIDENT_39704,4.254144
ACCIDENT_39705,4.0872087
ACCIDENT_39706,3.4537072
ACCIDENT_39707,4.2713256
ACCIDENT_39708,4.328817
ACCIDENT_39709,4.4281697
ACCIDENT_39710,3.6134403
ACCIDENT_39711,3.8012033
ACCIDENT_39712,4.0498195
ACCIDENT_39713,4.2674813
ACCIDENT_39714,4.6090617
ACCIDENT_39715,4.777081
ACCIDENT_39716,4.55042
ACCIDENT_39717,4.4616427
ACCIDENT_39718,4.3664465
ACCIDENT_39719,4.301317
ACCIDENT_39720,4.169956
ACCIDENT_39721,4.4656363
ACCIDENT_39722,4.340199
ACCIDENT_39723,4.1991816
ACCIDENT_39724,4.1284604
ACCIDENT_39725,4.2300687
ACCIDENT_39726,4.2995305
ACCIDENT_39727,3.4291685
ACCIDENT_39728,4.1256666
ACCIDENT_39729,4.2768145
ACCIDENT_39730,4.4024734
ACCIDENT_39731,4.3131747
ACCIDENT_39732,3.7981443
ACCIDENT_39733,4.2037024
ACCIDENT_39734,3.4533443
ACCIDENT_39735,4.3168764
ACCIDENT_39736,4.2292147
ACCIDENT_39737,3.6287386
ACCIDENT_39738,4.2114224
ACCIDENT_39739,4.292046
ACCIDENT_39740,4.1238856
ACCIDENT_39741,3.6242256
ACCIDENT_39742,4.0246696
ACCIDENT_39743,4.0031123
ACCIDENT_39744,4.198602
ACCIDENT_39745,4.0270443
ACCIDENT_39746,3.3891478
ACCIDENT_39747,4.1123695
ACCIDENT_39748,4.2179785
ACCIDENT_39749,3.1453867
ACCIDENT_39750,4.1114635
ACCIDENT_39751,3.5925932
ACCIDENT_39752,4.5333486
ACCIDENT_39753,4.1350813
ACCIDENT_39754,4.1516485
ACCIDENT_39755,3.6181295
ACCIDENT_39756,4.0274544
ACCIDENT_39757,4.168618
ACCIDENT_39758,4.279154
ACCIDENT_39759,3.4361653
ACCIDENT_39760,4.2998576
ACCIDENT_39761,4.0701694
ACCIDENT_39762,4.365424
ACCIDENT_39763,4.6265826
ACCIDENT_39764,3.7685404
ACCIDENT_39765,4.3533707
ACCIDENT_39766,3.8730354
ACCIDENT_39767,3.6293201
ACCIDENT_39768,3.6829355
ACCIDENT_39769,4.0595317
ACCIDENT_39770,4.0925927
ACCIDENT_39771,3.8546152
ACCIDENT_39772,4.4775667
ACCIDENT_39773,4.090918
ACCIDENT_39774,3.893075
ACCIDENT_39775,3.430401
ACCIDENT_39776,3.399348
ACCIDENT_39777,4.114151
ACCIDENT_39778,3.771436
ACCIDENT_39779,4.375297
ACCIDENT_39780,4.1086516
ACCIDENT_39781,3.8078463
ACCIDENT_39782,4.0569763
ACCIDENT_39783,4.28918
ACCIDENT_39784,4.6944346
ACCIDENT_39785,4.291314
ACCIDENT_39786,3.3944647
ACCIDENT_39787,4.6002097
ACCIDENT_39788,3.7037754
ACCIDENT_39789,4.1716213
ACCIDENT_39790,4.2303357
ACCIDENT_39791,3.7879891
ACCIDENT_39792,3.7586915
ACCIDENT_39793,4.493695
ACCIDENT_39794,3.9679523
ACCIDENT_39795,4.8485518
ACCIDENT_39796,3.684217
ACCIDENT_39797,4.730574
ACCIDENT_39798,4.2982345
ACCIDENT_39799,4.3812785
ACCIDENT_39800,4.253136
ACCIDENT_39801,4.0389605
ACCIDENT_39802,4.331389
ACCIDENT_39803,5.004445
ACCIDENT_39804,4.713762
ACCIDENT_39805,3.3488238
ACCIDENT_39806,4.354256
ACCIDENT_39807,5.2493744
ACCIDENT_39808,4.5690675
ACCIDENT_39809,4.494726
ACCIDENT_39810,3.281844
ACCIDENT_39811,3.8672884
ACCIDENT_39812,4.437382
ACCIDENT_39813,4.290986
ACCIDENT_39814,3.7785344
ACCIDENT_39815,4.613723
ACCIDENT_39816,5.0182176
ACCIDENT_39817,4.548764
ACCIDENT_39818,5.339092
ACCIDENT_39819,5.3886075
ACCIDENT_39820,4.989665
ACCIDENT_39821,5.1748757
ACCIDENT_39822,6.1200128
ACCIDENT_39823,4.777523
ACCIDENT_39824,4.718171
ACCIDENT_39825,4.719888
ACCIDENT_39826,4.209135
ACCIDENT_39827,4.469345
ACCIDENT_39828,4.364684
ACCIDENT_39829,4.7087398
ACCIDENT_39830,5.245528
ACCIDENT_39831,4.811453
ACCIDENT_39832,4.7550783
ACCIDENT_39833,5.3649793
ACCIDENT_39834,4.9913716
ACCIDENT_39835,3.3357384
ACCIDENT_39836,5.062203
ACCIDENT_39837,4.4740987
ACCIDENT_39838,4.75783
ACCIDENT_39839,5.02694
ACCIDENT_39840,4.836661
ACCIDENT_39841,4.74296
ACCIDENT_39842,4.1705704
ACCIDENT_39843,4.373768
ACCIDENT_39844,4.2369456
ACCIDENT_39845,4.891078
ACCIDENT_39846,4.099377
ACCIDENT_39847,4.2005577
ACCIDENT_39848,4.7307816
ACCIDENT_39849,4.1969023
ACCIDENT_39850,3.512383
ACCIDENT_39851,4.2804985
ACCIDENT_39852,4.1903043
ACCIDENT_39853,3.6146379
ACCIDENT_39854,4.187052
ACCIDENT_39855,4.3494267
ACCIDENT_39856,4.008891
ACCIDENT_39857,4.089274
ACCIDENT_39858,4.367658
ACCIDENT_39859,4.2580743
ACCIDENT_39860,4.4125824
ACCIDENT_39861,3.4968314
ACCIDENT_39862,4.340943
ACCIDENT_39863,3.6969392
ACCIDENT_39864,3.2976632
ACCIDENT_39865,3.797346
ACCIDENT_39866,4.258906
ACCIDENT_39867,4.4848294
ACCIDENT_39868,4.393594
ACCIDENT_39869,4.562745
ACCIDENT_39870,4.742607
ACCIDENT_39871,4.3842144
ACCIDENT_39872,4.5430756
ACCIDENT_39873,4.1779656
ACCIDENT_39874,4.370324
ACCIDENT_39875,4.450152
ACCIDENT_39876,4.4334273
ACCIDENT_39877,3.959528
ACCIDENT_39878,3.947609
ACCIDENT_39879,4.086746
ACCIDENT_39880,3.0904915
ACCIDENT_39881,3.6539013
ACCIDENT_39882,4.5264726
ACCIDENT_39883,3.9842627
ACCIDENT_39884,4.327213
ACCIDENT_39885,4.319429
ACCIDENT_39886,3.9974513
ACCIDENT_39887,3.8692343
ACCIDENT_39888,4.207496
ACCIDENT_39889,3.4128768
ACCIDENT_39890,4.224214
ACCIDENT_39891,4.285338
ACCIDENT_39892,3.8717687
ACCIDENT_39893,4.301064
ACCIDENT_39894,3.2288308
ACCIDENT_39895,4.193821
ACCIDENT_39896,4.2991123
ACCIDENT_39897,4.3487444
ACCIDENT_39898,3.5652869
ACCIDENT_39899,4.3932667
ACCIDENT_39900,4.1919913
ACCIDENT_39901,5.224974
ACCIDENT_39902,3.4931238
ACCIDENT_39903,4.527113
ACCIDENT_39904,3.6805854
ACCIDENT_39905,4.421566
ACCIDENT_39906,4.1970243
ACCIDENT_39907,4.124581
ACCIDENT_39908,4.1589193
ACCIDENT_39909,4.061387
ACCIDENT_39910,4.069817
ACCIDENT_39911,4.2014117
ACCIDENT_39912,4.1133666
ACCIDENT_39913,4.01152
ACCIDENT_39914,3.918025
ACCIDENT_39915,3.8770037
ACCIDENT_39916,3.8579655
ACCIDENT_39917,3.7325897
ACCIDENT_39918,4.446503
ACCIDENT_39919,4.404433
ACCIDENT_39920,4.2922463
ACCIDENT_39921,4.3982906
ACCIDENT_39922,4.288065
ACCIDENT_39923,3.4299588
ACCIDENT_39924,4.336991
ACCIDENT_39925,4.652686
ACCIDENT_39926,4.6039147
ACCIDENT_39927,3.880119
ACCIDENT_39928,4.387624
ACCIDENT_39929,4.1145487
ACCIDENT_39930,4.318788
ACCIDENT_39931,4.1453204
ACCIDENT_39932,4.1892114
ACCIDENT_39933,3.9224467
ACCIDENT_39934,3.942143
ACCIDENT_39935,4.0248723
ACCIDENT_39936,4.022243
ACCIDENT_39937,3.80658
ACCIDENT_39938,3.9346917
ACCIDENT_39939,3.5540118
ACCIDENT_39940,4.0017986
ACCIDENT_39941,3.9780524
ACCIDENT_39942,3.2830677
ACCIDENT_39943,4.110318
ACCIDENT_39944,4.0373573
ACCIDENT_39945,3.4332244
ACCIDENT_39946,4.995951
ACCIDENT_39947,3.9813554
ACCIDENT_39948,4.212052
ACCIDENT_39949,3.9980562
ACCIDENT_39950,4.213631
ACCIDENT_39951,3.9446237
ACCIDENT_39952,4.2703767
ACCIDENT_39953,4.1501894
ACCIDENT_39954,4.6701374
ACCIDENT_39955,4.1984596
ACCIDENT_39956,4.2438836
ACCIDENT_39957,3.8608217
ACCIDENT_39958,4.1787825
ACCIDENT_39959,4.0840964
ACCIDENT_39960,4.2754717
ACCIDENT_39961,4.45533
ACCIDENT_39962,4.6147704
ACCIDENT_39963,4.1621823
ACCIDENT_39964,4.443052
ACCIDENT_39965,4.4474664
ACCIDENT_39966,3.6946175
ACCIDENT_39967,4.450656
ACCIDENT_39968,4.2710667
ACCIDENT_39969,3.861547
ACCIDENT_39970,4.051242
ACCIDENT_39971,3.8867128
ACCIDENT_39972,3.9035945
ACCIDENT_39973,3.359232
ACCIDENT_39974,4.1393895
ACCIDENT_39975,4.064701
ACCIDENT_39976,3.6766152
ACCIDENT_39977,4.009969
ACCIDENT_39978,3.942569
ACCIDENT_39979,4.053081
ACCIDENT_39980,3.8589852
ACCIDENT_39981,3.6418698
ACCIDENT_39982,4.2271566
ACCIDENT_39983,3.3106005
ACCIDENT_39984,3.8208995
ACCIDENT_39985,4.015253
ACCIDENT_39986,4.2537932
ACCIDENT_39987,3.8623445
ACCIDENT_39988,3.865714
ACCIDENT_39989,4.1058393
ACCIDENT_39990,3.8675148
ACCIDENT_39991,3.8201895
ACCIDENT_39992,4.3798795
ACCIDENT_39993,4.1338153
ACCIDENT_39994,4.263286
ACCIDENT_39995,4.109975
ACCIDENT_39996,4.1617537
ACCIDENT_39997,4.205683
ACCIDENT_39998,3.137379
ACCIDENT_39999,4.16818
ACCIDENT_40000,5.0156755
ACCIDENT_40001,4.840514
ACCIDENT_40002,4.476571
ACCIDENT_40003,4.2801423
ACCIDENT_40004,3.6348457
ACCIDENT_40005,4.890194
ACCIDENT_40006,4.7929597
ACCIDENT_40007,5.294044
ACCIDENT_40008,4.7725797
ACCIDENT_40009,4.3886952
ACCIDENT_40010,4.5795546
ACCIDENT_40011,4.395103
ACCIDENT_40012,3.9971747
ACCIDENT_40013,4.192288
ACCIDENT_40014,4.389125
ACCIDENT_40015,4.182632
ACCIDENT_40016,4.208093
ACCIDENT_40017,4.2837143
ACCIDENT_40018,3.4111457
ACCIDENT_40019,4.4190054
ACCIDENT_40020,4.803622
ACCIDENT_40021,4.37863
ACCIDENT_40022,3.5717378
ACCIDENT_40023,4.2368975
ACCIDENT_40024,4.3021708
ACCIDENT_40025,4.378177
ACCIDENT_40026,4.035673
ACCIDENT_40027,4.4931917
ACCIDENT_40028,3.325999
ACCIDENT_40029,4.3963237
ACCIDENT_40030,4.5085907
ACCIDENT_40031,4.3944874
ACCIDENT_40032,4.609768
ACCIDENT_40033,4.4799504
ACCIDENT_40034,4.432925
ACCIDENT_40035,4.6894827
ACCIDENT_40036,4.6842933
ACCIDENT_40037,3.7701619
ACCIDENT_40038,3.5468285
ACCIDENT_40039,4.8478155
ACCIDENT_40040,4.364717
ACCIDENT_40041,4.2058983
ACCIDENT_40042,4.6049337
ACCIDENT_40043,4.380542
ACCIDENT_40044,4.0886307
ACCIDENT_40045,3.8023534
ACCIDENT_40046,4.533114
ACCIDENT_40047,4.414204
ACCIDENT_40048,4.620193
ACCIDENT_40049,4.5992956
ACCIDENT_40050,3.5304096
ACCIDENT_40051,4.7680025
ACCIDENT_40052,4.7993536
ACCIDENT_40053,5.161969
ACCIDENT_40054,4.913253
ACCIDENT_40055,3.947662
ACCIDENT_40056,4.0955834
ACCIDENT_40057,3.567012
ACCIDENT_40058,4.2017665
ACCIDENT_40059,4.3670483
ACCIDENT_40060,4.5871873
ACCIDENT_40061,3.9454384
ACCIDENT_40062,4.079145
ACCIDENT_40063,4.2232184
ACCIDENT_40064,3.9036257
ACCIDENT_40065,4.143774
ACCIDENT_40066,4.0757074
ACCIDENT_40067,4.130648
ACCIDENT_40068,4.1900144
ACCIDENT_40069,4.3166356
ACCIDENT_40070,3.556954
ACCIDENT_40071,4.1568923
ACCIDENT_40072,4.272875
ACCIDENT_40073,4.058226
ACCIDENT_40074,3.608483
ACCIDENT_40075,4.4741306
ACCIDENT_40076,4.1404595
ACCIDENT_40077,4.18905
ACCIDENT_40078,4.513555
ACCIDENT_40079,4.1430035
ACCIDENT_40080,4.1978784
ACCIDENT_40081,3.5019848
ACCIDENT_40082,4.1524
ACCIDENT_40083,4.220995
ACCIDENT_40084,4.286187
ACCIDENT_40085,4.6243253
ACCIDENT_40086,4.9844017
ACCIDENT_40087,4.6197586
ACCIDENT_40088,4.265857
ACCIDENT_40089,4.0695457
ACCIDENT_40090,4.121795
ACCIDENT_40091,3.2094302
ACCIDENT_40092,3.8997502
ACCIDENT_40093,4.0973544
ACCIDENT_40094,3.980309
ACCIDENT_40095,4.1241045
ACCIDENT_40096,4.0460734
ACCIDENT_40097,3.7070997
ACCIDENT_40098,4.016609
ACCIDENT_40099,3.4898326
ACCIDENT_40100,3.6412842
ACCIDENT_40101,4.338869
ACCIDENT_40102,4.123296
ACCIDENT_40103,4.1300583
ACCIDENT_40104,3.2478168
ACCIDENT_40105,3.8223455
ACCIDENT_40106,4.1720195
ACCIDENT_40107,3.659056
ACCIDENT_40108,3.8138397
ACCIDENT_40109,3.8786266
ACCIDENT_40110,4.148518
ACCIDENT_40111,3.0432634
ACCIDENT_40112,3.655517
ACCIDENT_40113,3.9812865
ACCIDENT_40114,4.280718
ACCIDENT_40115,4.3606234
ACCIDENT_40116,4.3214836
ACCIDENT_40117,4.4842257
ACCIDENT_40118,4.075418
ACCIDENT_40119,4.3237104
ACCIDENT_40120,3.3584704
ACCIDENT_40121,4.2861137
ACCIDENT_40122,4.293932
ACCIDENT_40123,4.613781
ACCIDENT_40124,4.127378
ACCIDENT_40125,4.492226
ACCIDENT_40126,4.028245
ACCIDENT_40127,4.1036396
ACCIDENT_40128,4.059596
ACCIDENT_40129,3.9434705
ACCIDENT_40130,4.066954
ACCIDENT_40131,4.1524825
ACCIDENT_40132,3.7521086
ACCIDENT_40133,4.531553
ACCIDENT_40134,3.4912415
ACCIDENT_40135,3.6517549
ACCIDENT_40136,4.0952506
ACCIDENT_40137,4.242588
ACCIDENT_40138,4.0753098
ACCIDENT_40139,3.5714447
ACCIDENT_40140,4.2136617
ACCIDENT_40141,4.189553
ACCIDENT_40142,4.2295256
ACCIDENT_40143,4.243921
ACCIDENT_40144,4.022108
ACCIDENT_40145,4.118792
ACCIDENT_40146,3.2689867
ACCIDENT_40147,3.486887
ACCIDENT_40148,4.1459804
ACCIDENT_40149,5.0320473
ACCIDENT_40150,4.596169
ACCIDENT_40151,4.41562
ACCIDENT_40152,3.6697428
ACCIDENT_40153,3.9327536
ACCIDENT_40154,4.1182556
ACCIDENT_40155,3.7708275
ACCIDENT_40156,3.6210043
ACCIDENT_40157,4.1098638
ACCIDENT_40158,3.9001207
ACCIDENT_40159,3.5982149
ACCIDENT_40160,3.3340461
ACCIDENT_40161,3.578731
ACCIDENT_40162,4.2107434
ACCIDENT_40163,4.163209
ACCIDENT_40164,4.1870856
ACCIDENT_40165,4.0277867
ACCIDENT_40166,4.1841564
ACCIDENT_40167,4.194989
ACCIDENT_40168,3.179219
ACCIDENT_40169,3.991756
ACCIDENT_40170,4.2023015
ACCIDENT_40171,3.909929
ACCIDENT_40172,4.378989
ACCIDENT_40173,4.039619
ACCIDENT_40174,4.616334
ACCIDENT_40175,3.4000902
ACCIDENT_40176,4.4931855
ACCIDENT_40177,3.6091733
ACCIDENT_40178,3.7836313
ACCIDENT_40179,3.9540398
ACCIDENT_40180,4.227382
ACCIDENT_40181,4.0924983
ACCIDENT_40182,4.030704
ACCIDENT_40183,4.5306664
ACCIDENT_40184,3.5610986
ACCIDENT_40185,3.593438
ACCIDENT_40186,4.537
ACCIDENT_40187,3.5919466
ACCIDENT_40188,3.9661522
ACCIDENT_40189,3.9872572
ACCIDENT_40190,4.040743
ACCIDENT_40191,3.628467
ACCIDENT_40192,3.9334328
ACCIDENT_40193,3.9641485
ACCIDENT_40194,4.20319
ACCIDENT_40195,4.1213045
ACCIDENT_40196,3.9307518
ACCIDENT_40197,3.5236387
ACCIDENT_40198,3.5836995
ACCIDENT_40199,4.598864
ACCIDENT_40200,3.885234
ACCIDENT_40201,4.105795
ACCIDENT_40202,3.9535036
ACCIDENT_40203,4.143705
ACCIDENT_40204,4.2158976
ACCIDENT_40205,4.179938
ACCIDENT_40206,3.8588905
ACCIDENT_40207,4.0880265
ACCIDENT_40208,3.5186095
ACCIDENT_40209,3.5479798
ACCIDENT_40210,3.8376286
ACCIDENT_40211,3.7989216
ACCIDENT_40212,4.3504233
ACCIDENT_40213,3.9680705
ACCIDENT_40214,4.143566
ACCIDENT_40215,4.207257
ACCIDENT_40216,4.088092
ACCIDENT_40217,3.9003959
ACCIDENT_40218,4.3139443
ACCIDENT_40219,5.375154
ACCIDENT_40220,4.087489
ACCIDENT_40221,4.2480645
ACCIDENT_40222,4.5511584
ACCIDENT_40223,4.748499
ACCIDENT_40224,4.3939176
ACCIDENT_40225,4.734492
ACCIDENT_40226,4.2932405
ACCIDENT_40227,4.7546782
ACCIDENT_40228,4.0520463
ACCIDENT_40229,4.248586
ACCIDENT_40230,4.6243734
ACCIDENT_40231,4.6364403
ACCIDENT_40232,4.39461
ACCIDENT_40233,5.0950747
ACCIDENT_40234,4.563439
ACCIDENT_40235,4.289702
ACCIDENT_40236,4.270555
ACCIDENT_40237,4.3864083
ACCIDENT_40238,4.2906375
ACCIDENT_40239,4.512676
ACCIDENT_40240,4.428573
ACCIDENT_40241,4.9715276
ACCIDENT_40242,4.092985
ACCIDENT_40243,4.4527817
ACCIDENT_40244,4.754099
ACCIDENT_40245,4.7269893
ACCIDENT_40246,4.474042
ACCIDENT_40247,4.8407764
ACCIDENT_40248,3.5606217
ACCIDENT_40249,4.8260446
ACCIDENT_40250,4.6691008
ACCIDENT_40251,4.5549088
ACCIDENT_40252,4.632745
ACCIDENT_40253,4.7399387
ACCIDENT_40254,3.3653145
ACCIDENT_40255,3.9081712
ACCIDENT_40256,4.5277896
ACCIDENT_40257,3.9972005
ACCIDENT_40258,4.5960174
ACCIDENT_40259,4.2350416
ACCIDENT_40260,4.3828697
ACCIDENT_40261,4.575548
ACCIDENT_40262,4.482155
ACCIDENT_40263,4.747864
ACCIDENT_40264,4.686445
ACCIDENT_40265,4.8194294
ACCIDENT_40266,4.906661
ACCIDENT_40267,4.652564
ACCIDENT_40268,4.693042
ACCIDENT_40269,4.685302
ACCIDENT_40270,4.6171227
ACCIDENT_40271,4.604455
ACCIDENT_40272,3.7995481
ACCIDENT_40273,3.9666574
ACCIDENT_40274,3.8284085
ACCIDENT_40275,4.184122
ACCIDENT_40276,4.1454525
ACCIDENT_40277,3.7830007
ACCIDENT_40278,3.6720095
ACCIDENT_40279,4.0880294
ACCIDENT_40280,4.3779197
ACCIDENT_40281,4.196193
ACCIDENT_40282,4.271239
ACCIDENT_40283,4.4453187
ACCIDENT_40284,4.0182667
ACCIDENT_40285,4.207164
ACCIDENT_40286,4.3539267
ACCIDENT_40287,4.341549
ACCIDENT_40288,4.4805903
ACCIDENT_40289,4.250915
ACCIDENT_40290,3.8154297
ACCIDENT_40291,4.0994253
ACCIDENT_40292,4.3582897
ACCIDENT_40293,4.2968545
ACCIDENT_40294,3.8018064
ACCIDENT_40295,4.444175
ACCIDENT_40296,4.5245585
ACCIDENT_40297,4.199865
ACCIDENT_40298,4.077476
ACCIDENT_40299,4.178308
ACCIDENT_40300,3.145631
ACCIDENT_40301,4.026499
ACCIDENT_40302,3.3512082
ACCIDENT_40303,3.334605
ACCIDENT_40304,4.2098002
ACCIDENT_40305,4.33177
ACCIDENT_40306,3.0672839
ACCIDENT_40307,4.075803
ACCIDENT_40308,3.8456247
ACCIDENT_40309,4.503811
ACCIDENT_40310,3.684331
ACCIDENT_40311,4.1935077
ACCIDENT_40312,4.5848694
ACCIDENT_40313,4.05281
ACCIDENT_40314,3.3923972
ACCIDENT_40315,4.2817507
ACCIDENT_40316,4.3271537
ACCIDENT_40317,4.490002
ACCIDENT_40318,3.5534039
ACCIDENT_40319,4.4708614
ACCIDENT_40320,4.656995
ACCIDENT_40321,4.304431
ACCIDENT_40322,4.7532506
ACCIDENT_40323,4.58528
ACCIDENT_40324,4.478111
ACCIDENT_40325,3.655051
ACCIDENT_40326,4.1826406
ACCIDENT_40327,4.162807
ACCIDENT_40328,4.031943
ACCIDENT_40329,4.1857295
ACCIDENT_40330,4.1742105
ACCIDENT_40331,4.14566
ACCIDENT_40332,4.132487
ACCIDENT_40333,4.05723
ACCIDENT_40334,3.6881208
ACCIDENT_40335,4.599234
ACCIDENT_40336,3.655268
ACCIDENT_40337,4.208602
ACCIDENT_40338,4.253164
ACCIDENT_40339,4.6224737
ACCIDENT_40340,4.127285
ACCIDENT_40341,3.9587584
ACCIDENT_40342,4.0628066
ACCIDENT_40343,4.654932
ACCIDENT_40344,4.4338207
ACCIDENT_40345,4.3629627
ACCIDENT_40346,4.4895253
ACCIDENT_40347,4.4727216
ACCIDENT_40348,4.1148124
ACCIDENT_40349,4.236868
ACCIDENT_40350,3.9874766
ACCIDENT_40351,4.3012877
ACCIDENT_40352,3.734822
ACCIDENT_40353,3.8415833
ACCIDENT_40354,4.6736045
ACCIDENT_40355,4.4584684
ACCIDENT_40356,4.147672
ACCIDENT_40357,4.1941824
ACCIDENT_40358,3.8033967
ACCIDENT_40359,3.7313976
ACCIDENT_40360,3.9226663
ACCIDENT_40361,3.877012
ACCIDENT_40362,3.915854
ACCIDENT_40363,4.0767493
ACCIDENT_40364,4.619207
ACCIDENT_40365,4.043251
ACCIDENT_40366,4.172266
ACCIDENT_40367,4.172266
ACCIDENT_40368,3.9695272
ACCIDENT_40369,3.4616435
ACCIDENT_40370,3.983137
ACCIDENT_40371,4.1133194
ACCIDENT_40372,3.9569798
ACCIDENT_40373,3.9858043
ACCIDENT_40374,3.7719166
ACCIDENT_40375,3.4185104
ACCIDENT_40376,3.7037342
ACCIDENT_40377,3.0949914
ACCIDENT_40378,4.022855
ACCIDENT_40379,3.3338344
ACCIDENT_40380,4.431211
ACCIDENT_40381,4.2102814
ACCIDENT_40382,4.029362
ACCIDENT_40383,4.1843796
ACCIDENT_40384,4.1270595
ACCIDENT_40385,4.251204
ACCIDENT_40386,4.2549634
ACCIDENT_40387,4.1224422
ACCIDENT_40388,3.4472196
ACCIDENT_40389,4.5701785
ACCIDENT_40390,4.3422484
ACCIDENT_40391,4.446581
ACCIDENT_40392,4.086055
ACCIDENT_40393,3.8038313
ACCIDENT_40394,3.7450433
ACCIDENT_40395,4.068462
ACCIDENT_40396,3.891637
ACCIDENT_40397,3.7650633
ACCIDENT_40398,4.0311923
ACCIDENT_40399,4.0488915
ACCIDENT_40400,3.416643
ACCIDENT_40401,4.09762
ACCIDENT_40402,4.058551
ACCIDENT_40403,4.0000315
ACCIDENT_40404,4.2766705
ACCIDENT_40405,3.7062895
ACCIDENT_40406,3.5113428
ACCIDENT_40407,4.0803576
ACCIDENT_40408,4.288437
ACCIDENT_40409,3.566461
ACCIDENT_40410,3.9838364
ACCIDENT_40411,4.1632004
ACCIDENT_40412,3.9339356
ACCIDENT_40413,4.2452393
ACCIDENT_40414,4.1440105
ACCIDENT_40415,4.4214387
ACCIDENT_40416,4.176128
ACCIDENT_40417,4.402863
ACCIDENT_40418,3.4578516
ACCIDENT_40419,4.326118
ACCIDENT_40420,4.0214167
ACCIDENT_40421,4.414679
ACCIDENT_40422,4.1802793
ACCIDENT_40423,4.0077524
ACCIDENT_40424,4.391353
ACCIDENT_40425,4.190446
ACCIDENT_40426,4.1158447
ACCIDENT_40427,4.194313
ACCIDENT_40428,4.2912064
ACCIDENT_40429,4.558037
ACCIDENT_40430,4.60573
ACCIDENT_40431,4.378157
ACCIDENT_40432,3.9464972
ACCIDENT_40433,4.6251674
ACCIDENT_40434,4.0524955
ACCIDENT_40435,3.6732903
ACCIDENT_40436,4.579756
ACCIDENT_40437,4.93544
ACCIDENT_40438,5.047104
ACCIDENT_40439,4.523963
ACCIDENT_40440,4.8917255
ACCIDENT_40441,4.7127876
ACCIDENT_40442,4.749224
ACCIDENT_40443,4.60148
ACCIDENT_40444,4.010481
ACCIDENT_40445,3.5694692
ACCIDENT_40446,4.453341
ACCIDENT_40447,4.338594
ACCIDENT_40448,3.128207
ACCIDENT_40449,4.5692163
ACCIDENT_40450,5.191283
