ID,ECLO
ACCIDENT_39736,4.4620585
ACCIDENT_39737,3.65737
ACCIDENT_39738,4.395928
ACCIDENT_39739,4.4722238
ACCIDENT_39740,4.363388
ACCIDENT_39741,3.9039743
ACCIDENT_39742,4.2448435
ACCIDENT_39743,4.191724
ACCIDENT_39744,4.2920675
ACCIDENT_39745,4.1858153
ACCIDENT_39746,3.6701689
ACCIDENT_39747,4.2478857
ACCIDENT_39748,4.4288464
ACCIDENT_39749,3.2037878
ACCIDENT_39750,4.2901196
ACCIDENT_39751,3.6594112
ACCIDENT_39752,4.745565
ACCIDENT_39753,4.2975926
ACCIDENT_39754,4.3151827
ACCIDENT_39755,3.911666
ACCIDENT_39756,4.1749253
ACCIDENT_39757,4.2708726
ACCIDENT_39758,4.322007
ACCIDENT_39759,3.5930557
ACCIDENT_39760,4.3870625
ACCIDENT_39761,4.1141725
ACCIDENT_39762,4.4178176
ACCIDENT_39763,4.468213
ACCIDENT_39764,3.8142936
ACCIDENT_39765,4.4259357
ACCIDENT_39766,4.159083
ACCIDENT_39767,3.723826
ACCIDENT_39768,3.7444434
ACCIDENT_39769,4.2005706
ACCIDENT_39770,4.2246003
ACCIDENT_39771,3.879356
ACCIDENT_39772,4.5423236
ACCIDENT_39773,4.1320558
ACCIDENT_39774,4.0482655
ACCIDENT_39775,3.4876406
ACCIDENT_39776,3.271206
ACCIDENT_39777,4.231675
ACCIDENT_39778,3.9047124
ACCIDENT_39779,4.477245
ACCIDENT_39780,4.27648
ACCIDENT_39781,3.9381213
ACCIDENT_39782,4.074694
ACCIDENT_39783,4.375564
ACCIDENT_39784,4.7823424
ACCIDENT_39785,4.37212
ACCIDENT_39786,3.5714772
ACCIDENT_39787,4.7443204
ACCIDENT_39788,3.5673475
ACCIDENT_39789,4.181175
ACCIDENT_39790,4.283284
ACCIDENT_39791,3.8578322
ACCIDENT_39792,3.765706
ACCIDENT_39793,4.5859385
ACCIDENT_39794,3.928541
ACCIDENT_39795,4.9651217
ACCIDENT_39796,3.809612
ACCIDENT_39797,4.8560963
ACCIDENT_39798,4.5724287
ACCIDENT_39799,4.523765
ACCIDENT_39800,4.439931
ACCIDENT_39801,4.1735225
ACCIDENT_39802,4.474404
ACCIDENT_39803,5.24353
ACCIDENT_39804,4.7307277
ACCIDENT_39805,3.6300755
ACCIDENT_39806,4.531964
ACCIDENT_39807,5.3908095
ACCIDENT_39808,4.7140994
ACCIDENT_39809,4.596262
ACCIDENT_39810,3.3932042
ACCIDENT_39811,3.9746122
ACCIDENT_39812,4.5882487
ACCIDENT_39813,4.2609954
ACCIDENT_39814,3.978062
ACCIDENT_39815,4.613043
ACCIDENT_39816,4.9776235
ACCIDENT_39817,4.4701424
ACCIDENT_39818,5.3935533
ACCIDENT_39819,5.4006786
ACCIDENT_39820,4.9863224
ACCIDENT_39821,5.0602818
ACCIDENT_39822,5.9057035
ACCIDENT_39823,4.7707725
ACCIDENT_39824,4.809428
ACCIDENT_39825,4.7654104
ACCIDENT_39826,4.418379
ACCIDENT_39827,4.597834
ACCIDENT_39828,4.501602
ACCIDENT_39829,4.7884655
ACCIDENT_39830,5.3329706
ACCIDENT_39831,4.827143
ACCIDENT_39832,4.741198
ACCIDENT_39833,5.3829317
ACCIDENT_39834,5.0680923
ACCIDENT_39835,3.4589686
ACCIDENT_39836,5.34035
ACCIDENT_39837,4.544143
ACCIDENT_39838,4.6807604
ACCIDENT_39839,5.1916866
ACCIDENT_39840,4.755073
ACCIDENT_39841,4.854558
ACCIDENT_39842,4.2342153
ACCIDENT_39843,4.4411044
ACCIDENT_39844,4.358825
ACCIDENT_39845,5.0099597
ACCIDENT_39846,4.2081647
ACCIDENT_39847,4.2124243
ACCIDENT_39848,4.96237
ACCIDENT_39849,4.3189125
ACCIDENT_39850,3.586697
ACCIDENT_39851,4.3106284
ACCIDENT_39852,4.2097063
ACCIDENT_39853,3.815155
ACCIDENT_39854,4.2905207
ACCIDENT_39855,4.5909085
ACCIDENT_39856,4.135144
ACCIDENT_39857,4.239649
ACCIDENT_39858,4.6074257
ACCIDENT_39859,4.337066
ACCIDENT_39860,4.485928
ACCIDENT_39861,3.4871545
ACCIDENT_39862,4.425976
ACCIDENT_39863,3.497842
ACCIDENT_39864,3.344078
ACCIDENT_39865,3.990468
ACCIDENT_39866,4.257117
ACCIDENT_39867,4.3802934
ACCIDENT_39868,4.5431633
ACCIDENT_39869,4.4705944
ACCIDENT_39870,4.768721
ACCIDENT_39871,4.4321976
ACCIDENT_39872,4.5764713
ACCIDENT_39873,4.410761
ACCIDENT_39874,4.5107017
ACCIDENT_39875,4.6540833
ACCIDENT_39876,4.476262
ACCIDENT_39877,3.946402
ACCIDENT_39878,3.9951086
ACCIDENT_39879,4.2201085
ACCIDENT_39880,3.2015207
ACCIDENT_39881,3.6221867
ACCIDENT_39882,4.5353346
ACCIDENT_39883,4.040354
ACCIDENT_39884,4.365715
ACCIDENT_39885,4.527401
ACCIDENT_39886,4.004701
ACCIDENT_39887,3.8618097
ACCIDENT_39888,4.377358
ACCIDENT_39889,3.5814688
ACCIDENT_39890,4.2138944
ACCIDENT_39891,4.325646
ACCIDENT_39892,3.9838848
ACCIDENT_39893,4.2365127
ACCIDENT_39894,3.2809434
ACCIDENT_39895,4.1749773
ACCIDENT_39896,4.163238
ACCIDENT_39897,4.3450837
ACCIDENT_39898,3.7066102
ACCIDENT_39899,4.4809628
ACCIDENT_39900,4.1668525
ACCIDENT_39901,5.1494045
ACCIDENT_39902,3.5471318
ACCIDENT_39903,4.544325
ACCIDENT_39904,3.7309191
ACCIDENT_39905,4.4500422
ACCIDENT_39906,4.2044716
ACCIDENT_39907,4.176272
ACCIDENT_39908,4.27542
ACCIDENT_39909,4.168048
ACCIDENT_39910,4.239071
ACCIDENT_39911,4.1931276
ACCIDENT_39912,4.1745048
ACCIDENT_39913,4.1357574
ACCIDENT_39914,3.8984933
ACCIDENT_39915,3.963916
ACCIDENT_39916,3.96566
ACCIDENT_39917,3.757548
ACCIDENT_39918,4.4941974
ACCIDENT_39919,4.4349527
ACCIDENT_39920,4.2738667
ACCIDENT_39921,4.574258
ACCIDENT_39922,4.158676
ACCIDENT_39923,3.3171768
ACCIDENT_39924,4.2264037
ACCIDENT_39925,4.549996
ACCIDENT_39926,4.48239
ACCIDENT_39927,3.8450243
ACCIDENT_39928,4.4606147
ACCIDENT_39929,4.177273
ACCIDENT_39930,4.412319
ACCIDENT_39931,4.2279134
ACCIDENT_39932,4.3219466
ACCIDENT_39933,4.065349
ACCIDENT_39934,4.1411915
ACCIDENT_39935,4.2435427
ACCIDENT_39936,4.125568
ACCIDENT_39937,3.897226
ACCIDENT_39938,4.054139
ACCIDENT_39939,3.7032814
ACCIDENT_39940,4.1319647
ACCIDENT_39941,4.142261
ACCIDENT_39942,3.2394106
ACCIDENT_39943,4.318031
ACCIDENT_39944,4.1112337
ACCIDENT_39945,3.6026914
ACCIDENT_39946,5.0396304
ACCIDENT_39947,4.270096
ACCIDENT_39948,4.3712564
ACCIDENT_39949,4.286431
ACCIDENT_39950,4.350602
ACCIDENT_39951,4.0660725
ACCIDENT_39952,4.4319644
ACCIDENT_39953,4.2325583
ACCIDENT_39954,4.7503476
ACCIDENT_39955,4.311159
ACCIDENT_39956,4.302482
ACCIDENT_39957,3.943797
ACCIDENT_39958,4.2704606
ACCIDENT_39959,4.1586995
ACCIDENT_39960,4.2811594
ACCIDENT_39961,4.4893594
ACCIDENT_39962,4.648538
ACCIDENT_39963,4.399914
ACCIDENT_39964,4.518641
ACCIDENT_39965,4.3723254
ACCIDENT_39966,3.5009253
ACCIDENT_39967,4.383673
ACCIDENT_39968,4.236457
ACCIDENT_39969,3.7811408
ACCIDENT_39970,4.065531
ACCIDENT_39971,3.9529595
ACCIDENT_39972,3.8941863
ACCIDENT_39973,3.3649492
ACCIDENT_39974,4.323861
ACCIDENT_39975,4.0510316
ACCIDENT_39976,3.568954
ACCIDENT_39977,4.152465
ACCIDENT_39978,4.0246444
ACCIDENT_39979,4.1305323
ACCIDENT_39980,3.8965728
ACCIDENT_39981,3.5671241
ACCIDENT_39982,4.2780514
ACCIDENT_39983,3.4929893
ACCIDENT_39984,3.9724996
ACCIDENT_39985,4.013586
ACCIDENT_39986,4.2944016
ACCIDENT_39987,3.9609811
ACCIDENT_39988,3.954026
ACCIDENT_39989,4.058674
ACCIDENT_39990,3.877602
ACCIDENT_39991,3.8298752
ACCIDENT_39992,4.3669395
ACCIDENT_39993,4.2363224
ACCIDENT_39994,4.425765
ACCIDENT_39995,4.152844
ACCIDENT_39996,4.218421
ACCIDENT_39997,4.197459
ACCIDENT_39998,3.099977
ACCIDENT_39999,4.23972
ACCIDENT_40000,5.0219183
ACCIDENT_40001,4.8792663
ACCIDENT_40002,4.5074415
ACCIDENT_40003,4.3170104
ACCIDENT_40004,3.5588207
ACCIDENT_40005,4.7834387
ACCIDENT_40006,4.6583533
ACCIDENT_40007,5.1497808
ACCIDENT_40008,4.9037905
ACCIDENT_40009,4.483641
ACCIDENT_40010,4.692993
ACCIDENT_40011,4.534575
ACCIDENT_40012,4.1854544
ACCIDENT_40013,4.4182887
ACCIDENT_40014,4.547065
ACCIDENT_40015,4.345241
ACCIDENT_40016,4.2964354
ACCIDENT_40017,4.5409093
ACCIDENT_40018,3.475502
ACCIDENT_40019,4.5383325
ACCIDENT_40020,4.979427
ACCIDENT_40021,4.6860127
ACCIDENT_40022,3.6347623
ACCIDENT_40023,4.296615
ACCIDENT_40024,4.4712253
ACCIDENT_40025,4.475806
ACCIDENT_40026,4.160737
ACCIDENT_40027,4.5556526
ACCIDENT_40028,3.3129513
ACCIDENT_40029,4.4024954
ACCIDENT_40030,4.7506843
ACCIDENT_40031,4.333653
ACCIDENT_40032,4.499335
ACCIDENT_40033,4.575537
ACCIDENT_40034,4.5156717
ACCIDENT_40035,4.665611
ACCIDENT_40036,4.5460014
ACCIDENT_40037,3.4335456
ACCIDENT_40038,3.3295414
ACCIDENT_40039,4.702247
ACCIDENT_40040,4.5970697
ACCIDENT_40041,4.348993
ACCIDENT_40042,4.6493783
ACCIDENT_40043,4.490773
ACCIDENT_40044,4.219548
ACCIDENT_40045,3.9700541
ACCIDENT_40046,4.6244116
ACCIDENT_40047,4.538174
ACCIDENT_40048,4.6792893
ACCIDENT_40049,4.6034145
ACCIDENT_40050,3.4812756
ACCIDENT_40051,4.6225514
ACCIDENT_40052,4.6955805
ACCIDENT_40053,5.040776
ACCIDENT_40054,4.925446
ACCIDENT_40055,3.9522057
ACCIDENT_40056,4.187923
ACCIDENT_40057,3.4730117
ACCIDENT_40058,4.2876234
ACCIDENT_40059,4.451702
ACCIDENT_40060,4.8297133
ACCIDENT_40061,4.043784
ACCIDENT_40062,4.200876
ACCIDENT_40063,4.279231
ACCIDENT_40064,3.9694965
ACCIDENT_40065,4.1928544
ACCIDENT_40066,4.124886
ACCIDENT_40067,4.211618
ACCIDENT_40068,4.290339
ACCIDENT_40069,4.3155975
ACCIDENT_40070,3.49508
ACCIDENT_40071,4.274804
ACCIDENT_40072,4.342953
ACCIDENT_40073,4.122196
ACCIDENT_40074,3.6202857
ACCIDENT_40075,4.642885
ACCIDENT_40076,4.09909
ACCIDENT_40077,4.2108235
ACCIDENT_40078,4.6650195
ACCIDENT_40079,4.1671834
ACCIDENT_40080,4.126976
ACCIDENT_40081,3.3260434
ACCIDENT_40082,4.1507607
ACCIDENT_40083,4.2137947
ACCIDENT_40084,4.2673106
ACCIDENT_40085,4.536886
ACCIDENT_40086,4.9528646
ACCIDENT_40087,4.828058
ACCIDENT_40088,4.5174127
ACCIDENT_40089,4.1877103
ACCIDENT_40090,4.2459006
ACCIDENT_40091,3.1726515
ACCIDENT_40092,3.9925842
ACCIDENT_40093,4.0976143
ACCIDENT_40094,4.0766926
ACCIDENT_40095,4.1834
ACCIDENT_40096,4.107743
ACCIDENT_40097,3.6762605
ACCIDENT_40098,4.079194
ACCIDENT_40099,3.607028
ACCIDENT_40100,3.6313624
ACCIDENT_40101,4.4319644
ACCIDENT_40102,4.180943
ACCIDENT_40103,4.224804
ACCIDENT_40104,3.249849
ACCIDENT_40105,3.8737595
ACCIDENT_40106,4.191833
ACCIDENT_40107,3.6237876
ACCIDENT_40108,3.7044797
ACCIDENT_40109,3.9024618
ACCIDENT_40110,4.092819
ACCIDENT_40111,3.0125797
ACCIDENT_40112,3.57628
ACCIDENT_40113,3.8634124
ACCIDENT_40114,4.192368
ACCIDENT_40115,4.314392
ACCIDENT_40116,4.326713
ACCIDENT_40117,4.4005527
ACCIDENT_40118,4.078381
ACCIDENT_40119,4.450017
ACCIDENT_40120,3.1630986
ACCIDENT_40121,4.28836
ACCIDENT_40122,4.194271
ACCIDENT_40123,4.556868
ACCIDENT_40124,4.127084
ACCIDENT_40125,4.5072107
ACCIDENT_40126,3.7990127
ACCIDENT_40127,4.152123
ACCIDENT_40128,3.9908276
ACCIDENT_40129,3.9826834
ACCIDENT_40130,4.118891
ACCIDENT_40131,4.1779423
ACCIDENT_40132,3.7182517
ACCIDENT_40133,4.572969
ACCIDENT_40134,3.3037772
ACCIDENT_40135,3.5142164
ACCIDENT_40136,4.0674396
ACCIDENT_40137,4.4105525
ACCIDENT_40138,4.0558214
ACCIDENT_40139,3.5654745
ACCIDENT_40140,4.2319207
ACCIDENT_40141,4.146604
ACCIDENT_40142,4.1460037
ACCIDENT_40143,4.1721334
ACCIDENT_40144,3.9832397
ACCIDENT_40145,4.083853
ACCIDENT_40146,3.063078
ACCIDENT_40147,3.5084033
ACCIDENT_40148,4.075874
ACCIDENT_40149,5.067939
ACCIDENT_40150,4.6820264
ACCIDENT_40151,4.4885845
ACCIDENT_40152,3.6303244
ACCIDENT_40153,4.0994244
ACCIDENT_40154,4.276034
ACCIDENT_40155,3.8982005
ACCIDENT_40156,3.725026
ACCIDENT_40157,4.2442365
ACCIDENT_40158,3.933865
ACCIDENT_40159,3.4898825
ACCIDENT_40160,3.5595894
ACCIDENT_40161,3.5549214
ACCIDENT_40162,4.266506
ACCIDENT_40163,4.29061
ACCIDENT_40164,4.3116007
ACCIDENT_40165,4.1456203
ACCIDENT_40166,4.243716
ACCIDENT_40167,4.252966
ACCIDENT_40168,3.072169
ACCIDENT_40169,4.0884466
ACCIDENT_40170,4.298068
ACCIDENT_40171,4.1313715
ACCIDENT_40172,4.195155
ACCIDENT_40173,4.0820894
ACCIDENT_40174,4.749019
ACCIDENT_40175,3.4121075
ACCIDENT_40176,4.5381455
ACCIDENT_40177,3.492917
ACCIDENT_40178,3.8861365
ACCIDENT_40179,3.9886556
ACCIDENT_40180,4.263286
ACCIDENT_40181,4.1250606
ACCIDENT_40182,4.176307
ACCIDENT_40183,4.7471013
ACCIDENT_40184,3.5214224
ACCIDENT_40185,3.4221623
ACCIDENT_40186,4.6656737
ACCIDENT_40187,3.6328833
ACCIDENT_40188,4.012377
ACCIDENT_40189,4.1027985
ACCIDENT_40190,4.1110587
ACCIDENT_40191,3.6598213
ACCIDENT_40192,3.9884875
ACCIDENT_40193,4.0434675
ACCIDENT_40194,4.181842
ACCIDENT_40195,4.3562117
ACCIDENT_40196,4.047536
ACCIDENT_40197,3.6356795
ACCIDENT_40198,3.579201
ACCIDENT_40199,4.6773815
ACCIDENT_40200,4.064277
ACCIDENT_40201,4.1321254
ACCIDENT_40202,4.0303764
ACCIDENT_40203,4.2473135
ACCIDENT_40204,4.2781916
ACCIDENT_40205,4.26188
ACCIDENT_40206,3.9148
ACCIDENT_40207,4.072064
ACCIDENT_40208,3.346018
ACCIDENT_40209,3.490507
ACCIDENT_40210,4.0124626
ACCIDENT_40211,3.886544
ACCIDENT_40212,4.3101926
ACCIDENT_40213,3.951175
ACCIDENT_40214,4.1294312
ACCIDENT_40215,4.192738
ACCIDENT_40216,4.0212016
ACCIDENT_40217,3.8508368
ACCIDENT_40218,4.348478
ACCIDENT_40219,5.331067
ACCIDENT_40220,4.2236886
ACCIDENT_40221,4.4118443
ACCIDENT_40222,4.638485
ACCIDENT_40223,4.9124656
ACCIDENT_40224,4.6742744
ACCIDENT_40225,4.9797163
ACCIDENT_40226,4.4668393
ACCIDENT_40227,4.867688
ACCIDENT_40228,4.240027
ACCIDENT_40229,4.3986936
ACCIDENT_40230,4.833726
ACCIDENT_40231,4.651076
ACCIDENT_40232,4.606046
ACCIDENT_40233,5.2057247
ACCIDENT_40234,4.797704
ACCIDENT_40235,4.3503776
ACCIDENT_40236,4.158192
ACCIDENT_40237,4.572449
ACCIDENT_40238,4.5021787
ACCIDENT_40239,4.506285
ACCIDENT_40240,4.4821277
ACCIDENT_40241,5.0672016
ACCIDENT_40242,4.106616
ACCIDENT_40243,4.3878293
ACCIDENT_40244,4.7124147
ACCIDENT_40245,4.9000616
ACCIDENT_40246,4.6449137
ACCIDENT_40247,4.919917
ACCIDENT_40248,3.3775892
ACCIDENT_40249,4.747199
ACCIDENT_40250,4.8619447
ACCIDENT_40251,4.667464
ACCIDENT_40252,4.697608
ACCIDENT_40253,4.81955
ACCIDENT_40254,3.3749733
ACCIDENT_40255,3.8387458
ACCIDENT_40256,4.6155295
ACCIDENT_40257,4.182037
ACCIDENT_40258,4.719417
ACCIDENT_40259,4.459378
ACCIDENT_40260,4.332696
ACCIDENT_40261,4.754757
ACCIDENT_40262,4.561851
ACCIDENT_40263,4.7953315
ACCIDENT_40264,4.8687816
ACCIDENT_40265,4.9482207
ACCIDENT_40266,4.901341
ACCIDENT_40267,4.6796875
ACCIDENT_40268,4.658952
ACCIDENT_40269,4.418419
ACCIDENT_40270,4.5045204
ACCIDENT_40271,4.554637
ACCIDENT_40272,3.8273387
ACCIDENT_40273,3.9048553
ACCIDENT_40274,3.9162862
ACCIDENT_40275,4.216328
ACCIDENT_40276,4.3318067
ACCIDENT_40277,3.6892948
ACCIDENT_40278,3.6204345
ACCIDENT_40279,4.1276584
ACCIDENT_40280,4.4810786
ACCIDENT_40281,4.2742815
ACCIDENT_40282,4.2286625
ACCIDENT_40283,4.518195
ACCIDENT_40284,4.0864587
ACCIDENT_40285,4.2811723
ACCIDENT_40286,4.554515
ACCIDENT_40287,4.395556
ACCIDENT_40288,4.3687286
ACCIDENT_40289,4.251501
ACCIDENT_40290,3.8937824
ACCIDENT_40291,4.1802
ACCIDENT_40292,4.2165527
ACCIDENT_40293,4.3196597
ACCIDENT_40294,3.4103818
ACCIDENT_40295,4.4164405
ACCIDENT_40296,4.510078
ACCIDENT_40297,4.3854866
ACCIDENT_40298,4.1514215
ACCIDENT_40299,4.1862683
ACCIDENT_40300,3.2150598
ACCIDENT_40301,4.2289762
ACCIDENT_40302,3.5130215
ACCIDENT_40303,3.1676373
ACCIDENT_40304,4.298196
ACCIDENT_40305,4.3889284
ACCIDENT_40306,3.171128
ACCIDENT_40307,4.1176624
ACCIDENT_40308,3.8694243
ACCIDENT_40309,4.528907
ACCIDENT_40310,3.6606705
ACCIDENT_40311,4.296696
ACCIDENT_40312,4.5469794
ACCIDENT_40313,4.0551133
ACCIDENT_40314,3.3792408
ACCIDENT_40315,4.300922
ACCIDENT_40316,4.3460064
ACCIDENT_40317,4.4200087
ACCIDENT_40318,3.4177923
ACCIDENT_40319,4.4952164
ACCIDENT_40320,4.572486
ACCIDENT_40321,4.1406226
ACCIDENT_40322,4.619503
ACCIDENT_40323,4.5408726
ACCIDENT_40324,4.3470144
ACCIDENT_40325,3.6942346
ACCIDENT_40326,4.2846284
ACCIDENT_40327,4.1327343
ACCIDENT_40328,4.1288295
ACCIDENT_40329,4.2936997
ACCIDENT_40330,4.220413
ACCIDENT_40331,4.1301966
ACCIDENT_40332,4.309179
ACCIDENT_40333,4.0531883
ACCIDENT_40334,3.745937
ACCIDENT_40335,4.638031
ACCIDENT_40336,3.6529138
ACCIDENT_40337,4.253188
ACCIDENT_40338,4.2214036
ACCIDENT_40339,4.6524663
ACCIDENT_40340,4.1741576
ACCIDENT_40341,3.9753642
ACCIDENT_40342,3.9995942
ACCIDENT_40343,4.708498
ACCIDENT_40344,4.5195065
ACCIDENT_40345,4.3942924
ACCIDENT_40346,4.359151
ACCIDENT_40347,4.587444
ACCIDENT_40348,4.1519384
ACCIDENT_40349,4.2266273
ACCIDENT_40350,4.09491
ACCIDENT_40351,4.1941686
ACCIDENT_40352,3.726611
ACCIDENT_40353,3.7380412
ACCIDENT_40354,4.863278
ACCIDENT_40355,4.5921636
ACCIDENT_40356,4.2594233
ACCIDENT_40357,4.35916
ACCIDENT_40358,3.909423
ACCIDENT_40359,3.902134
ACCIDENT_40360,4.1019697
ACCIDENT_40361,3.9607174
ACCIDENT_40362,4.092277
ACCIDENT_40363,4.1325383
ACCIDENT_40364,4.8269935
ACCIDENT_40365,4.1280904
ACCIDENT_40366,4.333915
ACCIDENT_40367,4.333915
ACCIDENT_40368,4.130559
ACCIDENT_40369,3.5277112
ACCIDENT_40370,4.178322
ACCIDENT_40371,4.289945
ACCIDENT_40372,4.105791
ACCIDENT_40373,4.181134
ACCIDENT_40374,3.9028451
ACCIDENT_40375,3.50445
ACCIDENT_40376,3.8277771
ACCIDENT_40377,3.2313826
ACCIDENT_40378,4.187117
ACCIDENT_40379,3.3165514
ACCIDENT_40380,4.449119
ACCIDENT_40381,4.205115
ACCIDENT_40382,4.2503567
ACCIDENT_40383,4.301098
ACCIDENT_40384,4.23022
ACCIDENT_40385,4.384073
ACCIDENT_40386,4.330872
ACCIDENT_40387,4.2446017
ACCIDENT_40388,3.5549333
ACCIDENT_40389,4.5582147
ACCIDENT_40390,4.417097
ACCIDENT_40391,4.5109377
ACCIDENT_40392,4.3352165
ACCIDENT_40393,3.8671951
ACCIDENT_40394,3.7678418
ACCIDENT_40395,4.1451545
ACCIDENT_40396,4.04336
ACCIDENT_40397,3.8265123
ACCIDENT_40398,4.1708074
ACCIDENT_40399,4.0793037
ACCIDENT_40400,3.398011
ACCIDENT_40401,4.237453
ACCIDENT_40402,4.187658
ACCIDENT_40403,4.0616946
ACCIDENT_40404,4.2953105
ACCIDENT_40405,3.6702704
ACCIDENT_40406,3.6050553
ACCIDENT_40407,4.1581745
ACCIDENT_40408,4.2910857
ACCIDENT_40409,3.462772
ACCIDENT_40410,4.044799
ACCIDENT_40411,4.2574377
ACCIDENT_40412,3.9439812
ACCIDENT_40413,4.214237
ACCIDENT_40414,4.259882
ACCIDENT_40415,4.4100437
ACCIDENT_40416,4.1845436
ACCIDENT_40417,4.4534025
ACCIDENT_40418,3.4147549
ACCIDENT_40419,4.363828
ACCIDENT_40420,4.123245
ACCIDENT_40421,4.46334
ACCIDENT_40422,4.456282
ACCIDENT_40423,4.2442813
ACCIDENT_40424,4.549656
ACCIDENT_40425,4.295115
ACCIDENT_40426,4.3181634
ACCIDENT_40427,4.345792
ACCIDENT_40428,4.478411
ACCIDENT_40429,4.636109
ACCIDENT_40430,4.617757
ACCIDENT_40431,4.603216
ACCIDENT_40432,3.9425085
ACCIDENT_40433,4.7236547
ACCIDENT_40434,4.331122
ACCIDENT_40435,3.5792363
ACCIDENT_40436,4.612561
ACCIDENT_40437,4.5549116
ACCIDENT_40438,4.975684
ACCIDENT_40439,4.539222
ACCIDENT_40440,5.0437036
ACCIDENT_40441,4.526435
ACCIDENT_40442,4.930237
ACCIDENT_40443,4.7310634
ACCIDENT_40444,3.9247315
ACCIDENT_40445,3.8484945
ACCIDENT_40446,4.6753974
ACCIDENT_40447,4.5515685
ACCIDENT_40448,3.292279
ACCIDENT_40449,4.6930428
ACCIDENT_40450,5.2823834
ACCIDENT_40451,4.8047833
